revision,file,line,token,context
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1232,unwrap,"putation_charge_arg = builder .input(CallArg::Pure( bcs::to_bytes(&params.computation_charge).unwrap(), )) .unwrap(); let computation_rewards = builder.programmable_move_call( SUI_FRAMEWORK_PACKAGE_ID, BALANCE_MODULE_NAME.to_owned(), BALANCE_CREATE_REWARDS_FUNCTION_NAME.to_owned(), vec![GAS:"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1254,unwrap,"wards, computation_rewards]; let call_arg_arguments = vec![ CallArg::SUI_SYSTEM_MUT, CallArg::Pure(bcs::to_bytes(&params.epoch).unwrap()), CallArg::Pure(bcs::to_bytes(&params.next_protocol_version.as_u64()).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1255,unwrap,"I_SYSTEM_MUT, CallArg::Pure(bcs::to_bytes(&params.epoch).unwrap()), CallArg::Pure(bcs::to_bytes(&params.next_protocol_version.as_u64()).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_storage_fee).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_fund_reinve"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1256,unwrap,"()), CallArg::Pure(bcs::to_bytes(&params.next_protocol_version.as_u64()).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_storage_fee).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_fund_reinvest_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.reward_"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1257,unwrap,"wrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_storage_fee).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_fund_reinvest_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.reward_slashing_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.epoch_start_t"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1258,unwrap,"CallArg::Pure(bcs::to_bytes(&params.non_refundable_storage_fee).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_fund_reinvest_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.reward_slashing_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.epoch_start_timestamp_ms).unwrap()), ] .into_iter() .map(|a| builder.input(a"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1259,unwrap,"), CallArg::Pure(bcs::to_bytes(&params.storage_fund_reinvest_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.reward_slashing_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.epoch_start_timestamp_ms).unwrap()), ] .into_iter() .map(|a| builder.input(a)) .collect::<Result<_, _>>(); assert_invariant!( ca"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1260,unwrap,"()), CallArg::Pure(bcs::to_bytes(&params.reward_slashing_rate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.epoch_start_timestamp_ms).unwrap()), ] .into_iter() .map(|a| builder.input(a)) .collect::<Result<_, _>>(); assert_invariant!( call_arg_arguments.is_ok(), ""Unable to generate args for advance_epoch tran"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1271,unwrap,"call_arg_arguments.is_ok(), ""Unable to generate args for advance_epoch transaction!"" ); arguments.append(&mut call_arg_arguments.unwrap()); info!(""Call arguments to advance_epoch transaction: {:?}"", params); let storage_rebates = builder.programmable_move_call( SUI_SYSTEM_PACKAGE_ID, SUI_SYSTEM_MODULE_NAME.to_owned(),"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1306,unwrap,"torage_rewards, computation_rewards]; let mut args = vec![ CallArg::SUI_SYSTEM_MUT, CallArg::Pure(bcs::to_bytes(&params.epoch).unwrap()), CallArg::Pure(bcs::to_bytes(&params.next_protocol_version.as_u64()).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1307,unwrap,"I_SYSTEM_MUT, CallArg::Pure(bcs::to_bytes(&params.epoch).unwrap()), CallArg::Pure(bcs::to_bytes(&params.next_protocol_version.as_u64()).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_storage_fee).unwrap()), ]; args.push(CallArg::Pure( bcs::to_by"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1308,unwrap,"()), CallArg::Pure(bcs::to_bytes(&params.next_protocol_version.as_u64()).unwrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_storage_fee).unwrap()), ]; args.push(CallArg::Pure( bcs::to_bytes(&params.epoch_start_timestamp_ms).unwrap(), )); let ca"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1309,unwrap,"wrap()), CallArg::Pure(bcs::to_bytes(&params.storage_rebate).unwrap()), CallArg::Pure(bcs::to_bytes(&params.non_refundable_storage_fee).unwrap()), ]; args.push(CallArg::Pure( bcs::to_bytes(&params.epoch_start_timestamp_ms).unwrap(), )); let call_arg_arguments = args .into_iter() .map(|a| builder.input(a))"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1313,unwrap,"o_bytes(&params.non_refundable_storage_fee).unwrap()), ]; args.push(CallArg::Pure( bcs::to_bytes(&params.epoch_start_timestamp_ms).unwrap(), )); let call_arg_arguments = args .into_iter() .map(|a| builder.input(a)) .collect::<Result<_, _>>(); assert_invariant!( call_arg_arguments.is_ok(),"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1326,unwrap,"call_arg_arguments.is_ok(), ""Unable to generate args for advance_epoch transaction!"" ); arguments.append(&mut call_arg_arguments.unwrap()); info!(""Call arguments to advance_epoch transaction: {:?}"", params); builder.programmable_move_call( SUI_SYSTEM_PACKAGE_ID, SUI_SYSTEM_MODULE_NAME.to_owned(), ADVANCE_EPOCH_SAF"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1399,expect,"} let new_vm = new_move_runtime( all_natives(/* silent */ true, protocol_config), protocol_config, ) .expect(""Failed to create new MoveRuntime""); process_system_packages( change_epoch, temporary_store, store, tx_ctx, &new_vm, gas_charger, protocol_co"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1430,unwrap,"let deserialized_modules: Vec<_> = modules .iter() .map(|m| CompiledModule::deserialize_with_config(m, &binary_config).unwrap()) .collect(); if version == OBJECT_START_VERSION { let package_id = deserialized_modules.first().unwrap().address(); info!(""adding new system package {package_id}"");"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1434,unwrap,"y_config).unwrap()) .collect(); if version == OBJECT_START_VERSION { let package_id = deserialized_modules.first().unwrap().address(); info!(""adding new system package {package_id}""); let publish_pt = { let mut b = ProgrammableTransactionBuilder::new(); b.command(Command::Publish(m"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1456,expect,"None, publish_pt, trace_builder_opt, ) .map_err(|(e, _)| e) .expect(""System Package Publish must succeed""); } else { let mut new_package = Object::new_system_package( &deserialized_modules, version, dependencies,"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1475,unwrap,// version growing by one in the effects. new_package .data .try_as_package_mut() .unwrap() .decrement_version(); // upgrade of a previously existing framework module temporary_store.upgrade_system_package(new_package); } } } /// Perform met
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1508,unwrap,"vec![], vec![ CallArg::CLOCK_MUT, CallArg::Pure(bcs::to_bytes(&consensus_commit_timestamp_ms).unwrap()), ], ); assert_invariant!( res.is_ok(), ""Unable to generate consensus_commit_prologue transaction!"" ); builder.finish() };"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1544,expect,"AME.to_owned(), AUTHENTICATOR_STATE_CREATE_FUNCTION_NAME.to_owned(), vec![], vec![], ) .expect(""Unable to generate authenticator_state_create transaction!""); builder } fn setup_randomness_state_create( mut builder: ProgrammableTransactionBuilder, ) -> ProgrammableTransactionBuilder { builde"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1559,expect,"E_NAME.to_owned(), RANDOMNESS_STATE_CREATE_FUNCTION_NAME.to_owned(), vec![], vec![], ) .expect(""Unable to generate randomness_state_create transaction!""); builder } fn setup_bridge_create( mut builder: ProgrammableTransactionBuilder, chain_id: ChainIdentifier, ) -> ProgrammableTransactionBu"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1569,expect,"ProgrammableTransactionBuilder { let bridge_uid = builder .input(CallArg::Pure(UID::new(SUI_BRIDGE_OBJECT_ID).to_bcs_bytes())) .expect(""Unable to create Bridge object UID!""); let bridge_chain_id = if chain_id == get_mainnet_chain_identifier() { BridgeChainId::SuiMainnet as u8 } else if chain_id == get_testnet_chain_identifier() {"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1580,unwrap,"we distinguish devnet from other test envs? BridgeChainId::SuiCustom as u8 }; let bridge_chain_id = builder.pure(bridge_chain_id).unwrap(); builder.programmable_move_call( BRIDGE_ADDRESS.into(), BRIDGE_MODULE_NAME.to_owned(), BRIDGE_CREATE_FUNCTION_NAME.to_owned(), vec![], vec![bridge_uid, bridge_chai"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1601,expect,"initial_shared_version: bridge_shared_version, mutability: sui_types::transaction::SharedObjectMutability::Mutable, }) .expect(""Unable to create Bridge object arg!""); let system_state = builder .obj(ObjectArg::SUI_SYSTEM_MUT) .expect(""Unable to create System State object arg!""); let voting_power = builder.programmable"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1604,expect,"}) .expect(""Unable to create Bridge object arg!""); let system_state = builder .obj(ObjectArg::SUI_SYSTEM_MUT) .expect(""Unable to create System State object arg!""); let voting_power = builder.programmable_move_call( SUI_SYSTEM_PACKAGE_ID, SUI_SYSTEM_MODULE_NAME.to_owned(), ident_str!(""validator_voting_powe"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1618,unwrap,"let min_stake_participation_percentage = builder .input(CallArg::Pure( bcs::to_bytes(&BRIDGE_COMMITTEE_MINIMAL_VOTING_POWER).unwrap(), )) .unwrap(); builder.programmable_move_call( BRIDGE_ADDRESS.into(), BRIDGE_MODULE_NAME.to_owned(), BRIDGE_INIT_COMMITTEE_FUNCTION_NAME.to_owned(), v"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1620,unwrap,"centage = builder .input(CallArg::Pure( bcs::to_bytes(&BRIDGE_COMMITTEE_MINIMAL_VOTING_POWER).unwrap(), )) .unwrap(); builder.programmable_move_call( BRIDGE_ADDRESS.into(), BRIDGE_MODULE_NAME.to_owned(), BRIDGE_INIT_COMMITTEE_FUNCTION_NAME.to_owned(), vec![], vec![bridge, voting"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1656,unwrap,"lity: sui_types::transaction::SharedObjectMutability::Mutable, }), CallArg::Pure(bcs::to_bytes(&update.new_active_jwks).unwrap()), ], ); assert_invariant!( res.is_ok(), ""Unable to generate authenticator_state_update transaction!"" ); builder.finish() };"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1697,unwrap,"mutability: sui_types::transaction::SharedObjectMutability::Mutable, }), CallArg::Pure(bcs::to_bytes(&expire.min_epoch).unwrap()), ], ) .expect(""Unable to generate authenticator_state_expire transaction!""); builder } fn setup_randomness_state_update<Mode: ExecutionMode>( update: RandomnessState"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1700,expect,"y::Mutable, }), CallArg::Pure(bcs::to_bytes(&expire.min_epoch).unwrap()), ], ) .expect(""Unable to generate authenticator_state_expire transaction!""); builder } fn setup_randomness_state_update<Mode: ExecutionMode>( update: RandomnessStateUpdate, temporary_store: &mut TemporaryStore<'_>,"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1728,unwrap,"ity: sui_types::transaction::SharedObjectMutability::Mutable, }), CallArg::Pure(bcs::to_bytes(&update.randomness_round).unwrap()), CallArg::Pure(bcs::to_bytes(&update.random_bytes).unwrap()), ], ); assert_invariant!( res.is_ok(), ""Unable to generate randomness_state_u"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1729,unwrap,"}), CallArg::Pure(bcs::to_bytes(&update.randomness_round).unwrap()), CallArg::Pure(bcs::to_bytes(&update.random_bytes).unwrap()), ], ); assert_invariant!( res.is_ok(), ""Unable to generate randomness_state_update transaction!"" ); builder.finish() };"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1765,expect,"DENY_LIST_MODULE.to_owned(), DENY_LIST_CREATE_FUNC.to_owned(), vec![], vec![], ) .expect(""Unable to generate coin_deny_list_create transaction!""); builder } fn setup_store_execution_time_estimates( mut builder: ProgrammableTransactionBuilder, estimates: StoredExecutionTimeObservations,"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1774,unwrap,"ecutionTimeObservations, chunk_size: usize, ) -> ProgrammableTransactionBuilder { let system_state = builder.obj(ObjectArg::SUI_SYSTEM_MUT).unwrap(); let estimate_chunks = estimates.chunk_observations(chunk_size); let chunk_bytes: Vec<Vec<u8>> = estimate_chunks .into_iter() .map(|chunk| bcs::to_bytes(&chunk).unwrap()) .colle"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1780,unwrap,"hunk_observations(chunk_size); let chunk_bytes: Vec<Vec<u8>> = estimate_chunks .into_iter() .map(|chunk| bcs::to_bytes(&chunk).unwrap()) .collect(); let chunks_arg = builder.pure(chunk_bytes).unwrap(); builder.programmable_move_call( SUI_SYSTEM_PACKAGE_ID, SUI_SYSTEM_MODULE_NAME.to_owned(), ident_str"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1783,unwrap,"s .into_iter() .map(|chunk| bcs::to_bytes(&chunk).unwrap()) .collect(); let chunks_arg = builder.pure(chunk_bytes).unwrap(); builder.programmable_move_call( SUI_SYSTEM_PACKAGE_ID, SUI_SYSTEM_MODULE_NAME.to_owned(), ident_str!(""store_execution_time_estimates_v2"").to_owned(), vec![], vec"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1806,expect,"TOR_ROOT_MODULE.to_owned(), ACCUMULATOR_ROOT_CREATE_FUNC.to_owned(), vec![], vec![], ) .expect(""Unable to generate accumulator_root_create transaction!""); builder } fn setup_write_accumulator_storage_cost( mut builder: ProgrammableTransactionBuilder, write_storage_cost: &WriteAccumulatorStorage"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1814,unwrap,"write_storage_cost: &WriteAccumulatorStorageCost, ) -> ProgrammableTransactionBuilder { let system_state = builder.obj(ObjectArg::SUI_SYSTEM_MUT).unwrap(); let storage_cost_arg = builder.pure(write_storage_cost.storage_cost).unwrap(); builder.programmable_move_call( SUI_SYSTEM_PACKAGE_ID, SUI_SYSTEM_MODULE_NAME.to_owned(), ident_str"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1815,unwrap,"lder { let system_state = builder.obj(ObjectArg::SUI_SYSTEM_MUT).unwrap(); let storage_cost_arg = builder.pure(write_storage_cost.storage_cost).unwrap(); builder.programmable_move_call( SUI_SYSTEM_PACKAGE_ID, SUI_SYSTEM_MODULE_NAME.to_owned(), ident_str!(""write_accumulator_storage_cost"").to_owned(), vec![], vec![sy"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1837,expect,"t_str!(""coin_registry"").to_owned(), ident_str!(""create"").to_owned(), vec![], vec![], ) .expect(""Unable to generate coin_registry_create transaction!""); builder } fn setup_display_registry_create( mut builder: ProgrammableTransactionBuilder, ) -> ProgrammableTransactionBuilder { builder"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1852,expect,"tr!(""display_registry"").to_owned(), ident_str!(""create"").to_owned(), vec![], vec![], ) .expect(""Unable to generate display_registry_create transaction!""); builder } fn setup_address_alias_state_create( mut builder: ProgrammableTransactionBuilder, ) -> ProgrammableTransactionBuilder { builde"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1867,expect,"t_str!(""address_alias"").to_owned(), ident_str!(""create"").to_owned(), vec![], vec![], ) .expect(""Unable to generate address_alias_state_create transaction!""); builder } fn setup_forwarding_address_registry_create( mut builder: ProgrammableTransactionBuilder, ) -> ProgrammableTransactionBuilder {"
main,sui-execution/latest/sui-adapter/src/execution_engine.rs,1881,expect,"!(""forwarding_address"").to_owned(), ident_str!(""create"").to_owned(), vec![], vec![], ) .expect(""Unable to generate forwarding_address_registry_create transaction!""); builder } }"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_gate_tests.rs,18,assert!,"6 activation arm. fn config_without_flag() -> ProtocolConfig { let config = ProtocolConfig::get_for_version(ProtocolVersion::new(125), Chain::Unknown); assert!(!config.early_exit_on_iffw()); config } fn version(n: u64) -> Option<SequenceNumber> { Some(SequenceNumber::from_u64(n)) } #[test] fn applies_at_or_above_activation_version() { let activation = ADDRESS_BALANCE_SMASH_FI"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_gate_tests.rs,30,assert!,"bove_activation_version() { let activation = ADDRESS_BALANCE_SMASH_FIX_MIN_ACCUMULATOR_VERSION.value(); for v in [activation, activation + 1] { assert!(should_filter_address_balance_gas_smash( &ExecutionOrEarlyError::failed( NonEmpty::new(ExecutionErrorKind::InsufficientFundsForWithdraw), version(v), ), &config_wit"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_gate_tests.rs,47,assert!,"filter // always returns true to match the ungated 1.72 mainnet hotfix. let below = ADDRESS_BALANCE_SMASH_FIX_MIN_ACCUMULATOR_VERSION.value() - 1; assert!(should_filter_address_balance_gas_smash( &ExecutionOrEarlyError::failed( NonEmpty::new(ExecutionErrorKind::InsufficientFundsForWithdraw), version(below), ), &config_without_flag(),"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_gate_tests.rs,60,assert!,"n-IFFW early errors never filter, regardless of test configuration. let above = version(ADDRESS_BALANCE_SMASH_FIX_MIN_ACCUMULATOR_VERSION.value() + 1); assert!(!should_filter_address_balance_gas_smash( &ExecutionOrEarlyError::ok(above), &config_without_flag(), )); assert!(!should_filter_address_balance_gas_smash( &ExecutionOrEarlyError::failed(NonEmpty::new("
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_gate_tests.rs,64,assert!,"SION.value() + 1); assert!(!should_filter_address_balance_gas_smash( &ExecutionOrEarlyError::ok(above), &config_without_flag(), )); assert!(!should_filter_address_balance_gas_smash( &ExecutionOrEarlyError::failed(NonEmpty::new(ExecutionErrorKind::CertificateDenied), above), &config_without_flag(), )); // In test/debug builds, IFFW with no accumul"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_gate_tests.rs,71,assert!,"s // the ungated 1.72 mainnet hotfix). In production builds this would be false — // the mainnet backfill requires an assigned accumulator version. assert!(should_filter_address_balance_gas_smash( &ExecutionOrEarlyError::failed( NonEmpty::new(ExecutionErrorKind::InsufficientFundsForWithdraw), None, ), &config_without_flag(), )); }"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,45,assert!,chor the version-based fixtures to the actual flag gating so the protocol-gating // tests below can't silently degrade if the activation version moves. assert!(config_with_flag().early_exit_on_iffw()); assert!(!config_without_flag().early_exit_on_iffw()); } #[test] fn short_circuits_at_or_above_activation_version() { // At/above the settlement-version rollout point the version cla
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,46,assert!,"ing so the protocol-gating // tests below can't silently degrade if the activation version moves. assert!(config_with_flag().early_exit_on_iffw()); assert!(!config_without_flag().early_exit_on_iffw()); } #[test] fn short_circuits_at_or_above_activation_version() { // At/above the settlement-version rollout point the version clause fires, so the // short-circuit holds whether o"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,55,assert!,"let activation = ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_VERSION.value(); for config in [config_with_flag(), config_without_flag()] { assert!(should_short_circuit_insufficient_funds( &iffw(version(activation)), &config )); if let Some(next) = activation.checked_add(1) { assert!(should_short_circuit_insufficient_funds("
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,60,assert!,"insufficient_funds( &iffw(version(activation)), &config )); if let Some(next) = activation.checked_add(1) { assert!(should_short_circuit_insufficient_funds( &iffw(version(next)), &config )); } } } #[test] fn preserves_hotfix_behavior_below_activation_version() { // In production builds:"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,74,assert!,"he ungated 1.72 mainnet hotfix to prevent fork scenarios in tests. let below = ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_VERSION.value() - 1; assert!(should_short_circuit_insufficient_funds( &iffw(version(below)), &config_without_flag() )); } #[test] fn flag_forces_short_circuit_below_activation_version() { // Below the rollout point with the flag set (v1"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,85,assert!,"t the // flag clause carries it, so the short-circuit applies. let below = ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_VERSION.value() - 1; assert!(should_short_circuit_insufficient_funds( &iffw(version(below)), &config_with_flag() )); } #[test] fn no_accumulator_version_short_circuits_in_test_configuration() { // In test/debug builds, IFFW with no accu"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,97,assert!,"// In production builds without the flag, this would return false — the mainnet // compiled-constant backfill requires an assigned accumulator version. assert!(should_short_circuit_insufficient_funds( &iffw(None), &config_without_flag(), )); } #[test] fn no_accumulator_version_short_circuits_with_protocol_flag() { // Once the protocol flag is active, chains without"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,107,assert!,"cuits_with_protocol_flag() { // Once the protocol flag is active, chains without accumulator versions should use the // new short-circuit behavior. assert!(should_short_circuit_insufficient_funds( &iffw(None), &config_with_flag(), )); } #[test] fn iffw_short_circuit_applies_even_when_iffw_is_not_head_error() { // Intentional: once the short-circuit gate is acti"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,123,assert!,", vec![ExecutionErrorKind::InsufficientFundsForWithdraw], )); // Protocol-flag activation path, e.g. non-mainnet / no accumulator version. assert!(should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::failed(errors.clone(), None), &config_with_flag(), )); // Mainnet compiled-constant activation path. assert!(should_short_circuit_insuffic"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,129,assert!,"unds( &ExecutionOrEarlyError::failed(errors.clone(), None), &config_with_flag(), )); // Mainnet compiled-constant activation path. assert!(should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::failed( errors, version(ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_VERSION.value()), ), &config_without_flag()"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,149,assert!,"::from(( ExecutionErrorKind::ExecutionCancelledDueToRandomnessUnavailable, vec![ExecutionErrorKind::InsufficientFundsForWithdraw], )); assert!(should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::failed(errors, None), &config_without_flag(), )); } #[test] fn requires_insufficient_funds_error() { // Only IFFW transactions short-circuit,"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,160,assert!,"// the protocol flag is set (the flag must never short-circuit a non-IFFW transaction). for config in [config_with_flag(), config_without_flag()] { assert!(!should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::ok(version( ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_VERSION.value() )), &config )); as"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,166,assert!,"yError::ok(version( ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_VERSION.value() )), &config )); assert!(!should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::ok(None), &config )); assert!(!should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::failed("
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,170,assert!,"fig )); assert!(!should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::ok(None), &config )); assert!(!should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::failed( NonEmpty::new(ExecutionErrorKind::CertificateDenied), version(ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_"
main,sui-execution/latest/sui-adapter/src/unit_tests/address_balance_smash_short_circuit_tests.rs,177,assert!,"teDenied), version(ADDRESS_BALANCE_SMASH_SHORT_CIRCUIT_MIN_ACCUMULATOR_VERSION.value()), ), &config )); assert!(!should_short_circuit_insufficient_funds( &ExecutionOrEarlyError::failed( NonEmpty::new(ExecutionErrorKind::CertificateDenied), None, ), &config )); } }"
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/env.rs,81,unwrap,"if env.$ident.get().is_none() { let tag = $tag; let ty = env.load_type_from_struct(&tag)?; env.$ident.set(ty.clone()).unwrap(); } Ok(env.$ident.get().unwrap().clone()) }}; } impl<'pc, 'vm, 'state, 'linkage, 'extensions, Mode> Env<'pc, 'vm, 'state, 'linkage, 'extensions, Mode> where Mode: ExecutionMode, { pub fn new("
main,sui-execution/latest/sui-adapter/src/static_programmable_transactions/env.rs,83,unwrap,"let tag = $tag; let ty = env.load_type_from_struct(&tag)?; env.$ident.set(ty.clone()).unwrap(); } Ok(env.$ident.get().unwrap().clone()) }}; } impl<'pc, 'vm, 'state, 'linkage, 'extensions, Mode> Env<'pc, 'vm, 'state, 'linkage, 'extensions, Mode> where Mode: ExecutionMode, { pub fn new( protocol_config: &'pc ProtocolConfig, v"
main,sui-execution/latest/sui-adapter/src/data_store/transaction_package_store.rs,96,unreachable!,""", id ); } let Some((pkg_id, (_move_pkg, verified_pkg))) = self.new_packages.borrow_mut().pop() else { unreachable!( ""We just checked that new packages is not empty, so this should never happen."" ); }; assert_eq!( pkg_id, id, ""Popped package ID {} does not match requested ID"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,601,assert!,"> { if gas_objs.contains(id) { // gas object must be owned by sender or sponsor assert!( a == gas_owner, ""Gas object must be owned by sender or sponsor"" ); } else { assert!(sen"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,606,assert!,"""Gas object must be owned by sender or sponsor"" ); } else { assert!(sender == a, ""Input object must be owned by sender""); } Some(id) } Owner::Shared { .. } | Owner::ConsensusAddressOwner { .. } => Some(id),"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,635,unreachable!,"can_use_mutably() .then_some(id) } Owner::ObjectOwner(_parent) => { unreachable!( ""Input objects must be address owned, shared, consensus, or immutable"" ) } } }) .filter(|id| { //"
main,sui-execution/latest/sui-adapter/src/temporary_store/invariants.rs,655,assert!,"::from) .collect(); // Add sender and sponsor (if present) to authenticated set let mut authenticated_for_mutation = { assert!( !objects_authenticated_for_mutation.contains(sender), ""Sender cannot be an object"" ); assert!( sponsor .is_none_or(|sponsor| !objects_authe"
